hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone_number,credit_card,total_stay_duration
Resort Hotel,1,10,2015,8,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,240.0,149.0,0,Transient-Party,202.0,0,0,Canceled,29/07/15,Elizabeth Reed,ElizabethReed40@mail.com,173-031-2273,************3551,1
Resort Hotel,1,10,2015,8,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,240.0,149.0,0,Transient-Party,252.0,0,0,Canceled,29/07/15,Deborah Edwards,Deborah_E94@hotmail.com,126-531-6768,************6483,1
Resort Hotel,1,24,2015,8,31,1,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,149.0,0,Transient,233.0,0,1,Canceled,16/07/15,Andrew Hill,AHill@yandex.com,966-768-6280,************8420,1
Resort Hotel,0,1,2015,8,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,211.0,0,2,Check-Out,2/8/2015,Stephen Levy,StephenLevy@protonmail.com,289-900-1544,************2830,1
Resort Hotel,1,9,2015,8,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,149.0,0,Transient,211.0,0,2,Canceled,31/07/15,Paul Diaz,Paul_Diaz17@gmail.com,332-763-7118,************5775,1
Resort Hotel,1,3,2015,8,31,1,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,149.0,0,Transient,237.0,0,1,Canceled,29/07/15,Julia Bell,JBell90@comcast.net,347-668-5713,************2400,5
Resort Hotel,0,3,2015,8,31,1,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,188.29,0,2,Check-Out,8/8/2015,Jaime Hamilton,Jaime.Hamilton@yandex.com,440-628-3816,************9229,7
Resort Hotel,1,124,2015,8,31,1,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,120.6,0,1,Canceled,6/6/2015,Meredith Pugh,Meredith.Pugh@yandex.com,795-894-1641,************9899,6
Resort Hotel,1,74,2015,8,31,1,2,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,149.0,0,Transient,177.14,0,0,Canceled,15/07/15,Robert Henry,Robert.Henry@verizon.com,370-357-0760,************5674,7
Resort Hotel,1,82,2015,8,31,1,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,149.0,0,Transient,222.14,0,0,Canceled,11/6/2015,Matthew Mendoza,MatthewMendoza33@aol.com,334-620-4141,************1874,7
Resort Hotel,1,91,2015,8,31,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,149.0,0,Transient,127.82,0,2,Canceled,22/05/15,Tabitha Webb,Webb_Tabitha@mail.com,755-455-7142,************8102,7
Resort Hotel,1,77,2015,8,31,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,194.14,0,0,Canceled,19/05/15,David Fuller,DavidFuller@comcast.net,784-151-2886,************2637,7
Resort Hotel,1,130,2015,8,31,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,120.6,0,2,Canceled,19/05/15,Lindsey Dennis,Lindsey.Dennis@outlook.com,105-518-9921,************1658,7
Resort Hotel,1,91,2015,8,31,1,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,149.0,0,Transient,144.53,0,3,Canceled,6/6/2015,Emily Williams,Emily.Williams@verizon.com,682-879-4911,************5842,7
Resort Hotel,0,79,2015,8,31,1,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,240.0,149.0,0,Transient,185.0,1,4,Check-Out,8/8/2015,John Wyatt,John.Wyatt@att.com,722-068-9547,************2572,7
Resort Hotel,1,130,2015,8,31,1,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,149.0,0,Transient,96.3,0,0,Canceled,22/05/15,Kevin Diaz,Kevin_Diaz22@zoho.com,112-808-6843,************4388,8
Resort Hotel,0,66,2015,8,31,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,149.0,0,Transient,193.13,0,0,Check-Out,9/8/2015,Richard Nolan,Richard_Nolan@att.com,406-264-2714,************2578,8
Resort Hotel,1,53,2015,8,31,1,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,210.78,0,0,Canceled,16/06/15,Robin Stone,RobinStone@comcast.net,471-566-9390,************5321,9
Resort Hotel,1,80,2015,8,31,1,4,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,149.0,0,Transient,169.0,0,1,Canceled,21/07/15,Jordan Peterson,JPeterson24@comcast.net,349-597-7326,************1793,10
Resort Hotel,1,77,2015,8,31,1,4,6,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,174.7,0,3,Canceled,22/07/15,Elizabeth Valentine,Elizabeth.Valentine@outlook.com,137-538-6959,************8344,10
Resort Hotel,1,57,2015,8,31,1,4,10,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,241.0,149.0,0,Transient,135.53,0,0,Canceled,7/7/2015,Christopher Reyes,Christopher.Reyes@yahoo.com,230-794-1159,************2237,14
Resort Hotel,0,11,2015,8,31,1,4,10,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,149.0,0,Transient,172.0,0,0,Check-Out,15/08/15,Kyle Fleming,Fleming_Kyle@hotmail.com,243-451-4646,************3688,14
Resort Hotel,1,25,2015,8,32,2,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,144.0,0,2,Canceled,8/7/2015,Janice Boyle,Janice.B67@xfinity.com,210-692-8186,************4551,1
Resort Hotel,1,2,2015,8,32,2,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient,162.5,0,1,Canceled,1/8/2015,Bryan Perez,Perez_Bryan96@comcast.net,599-303-8883,************8518,2
Resort Hotel,1,36,2015,8,32,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,209.6,0,2,Canceled,29/06/15,Dale Arnold,Dale.Arnold@gmail.com,138-367-9153,************6531,5
Resort Hotel,1,36,2015,8,32,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,209.6,0,2,Canceled,29/06/15,Jamie Hernandez,Jamie_H@verizon.com,951-160-2554,************2646,5
Resort Hotel,0,115,2015,8,32,2,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5.0,149.0,0,Transient,195.5,1,1,Check-Out,9/8/2015,Anthony Bryant,Anthony.Bryant@outlook.com,468-126-7844,************5708,7
Resort Hotel,0,95,2015,8,32,2,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,240.0,149.0,0,Transient,186.0,1,4,Check-Out,8/8/2015,Amy Cole,Amy_C24@verizon.com,292-723-7982,************3379,6
Resort Hotel,0,67,2015,8,32,2,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,163.5,0,1,Check-Out,8/8/2015,Connie Nichols,Connie.N69@gmail.com,271-430-3194,************2300,6
Resort Hotel,0,60,2015,8,32,2,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,180.28,0,0,Check-Out,9/8/2015,Kelly Harrison,Kelly.H@protonmail.com,788-739-1949,************4524,7
Resort Hotel,0,34,2015,8,32,2,2,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,C,C,3,No Deposit,250.0,149.0,0,Transient,174.76,1,1,Check-Out,9/8/2015,Joseph Simpson,JSimpson@yahoo.com,729-060-3613,************9424,7
Resort Hotel,0,78,2015,8,32,2,4,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,149.0,0,Transient,116.85,0,0,Check-Out,11/8/2015,Jessica Hendricks,Jessica.H85@xfinity.com,217-529-6966,************9926,9
Resort Hotel,0,93,2015,8,32,2,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,149.0,0,Transient,159.0,0,0,Check-Out,9/8/2015,James Underwood,James.U@xfinity.com,407-284-6722,************7784,7
Resort Hotel,1,327,2015,8,32,2,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,149.0,0,Contract,104.55,0,0,Canceled,23/04/15,Spencer Harrington,SHarrington@zoho.com,866-244-6202,************9189,14
Resort Hotel,0,21,2015,8,32,3,0,0,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,F,0,No Deposit,250.0,149.0,0,Transient,0.0,0,0,Check-Out,3/8/2015,Jessica West,Jessica_West@yahoo.com,542-966-2749,************4002,0
Resort Hotel,0,0,2015,8,32,3,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,149.0,0,Transient,144.76,0,0,Check-Out,4/8/2015,Tyler Stevens,TylerStevens@xfinity.com,895-577-8863,************7801,1
Resort Hotel,1,47,2015,8,32,3,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,205.0,0,0,Canceled,17/06/15,Zoe Medina,ZoeMedina16@zoho.com,136-638-8262,************5281,2
Resort Hotel,1,81,2015,8,32,3,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,149.0,0,Contract,123.0,0,0,Canceled,18/07/15,Mikayla Smith,Mikayla_Smith@comcast.net,997-635-3137,************7453,4
Resort Hotel,1,52,2015,8,32,3,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,173.0,0,0,Canceled,13/07/15,April Pitts,April.Pitts@xfinity.com,325-529-0270,************1138,5
Resort Hotel,1,13,2015,8,32,3,1,4,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,142.0,149.0,0,Contract,220.55,0,0,Canceled,24/07/15,Lindsey David,Lindsey.David@mail.com,841-960-5263,************9537,5
Resort Hotel,0,83,2015,8,32,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,162.14,0,1,Check-Out,10/8/2015,Kyle Brown,KyleBrown@comcast.net,113-558-3513,************2883,7
Resort Hotel,1,131,2015,8,32,3,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177.0,149.0,0,Transient,119.7,0,1,Canceled,28/03/15,Sophia Nicholson,Sophia_N@mail.com,183-940-6722,************9745,7
Resort Hotel,0,460,2015,8,32,3,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,149.0,0,Contract,77.54,0,0,Check-Out,10/8/2015,Monica Miller,Monica.Miller11@yandex.com,332-434-0675,************6525,7
Resort Hotel,1,82,2015,8,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,120.6,0,0,Canceled,6/7/2015,Maria Carlson,MariaCarlson@gmail.com,123-538-7591,************6035,7
Resort Hotel,1,61,2015,8,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,153.0,0,0,Canceled,23/07/15,Brittany Simon,BrittanySimon48@aol.com,152-034-2762,************2193,7
Resort Hotel,0,94,2015,8,32,4,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,149.0,0,Transient,0.0,0,1,Check-Out,4/8/2015,Michael Welch,Michael_Welch@mail.com,647-424-5943,************7453,0
Resort Hotel,0,1,2015,8,32,4,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,149.0,0,Transient,0.0,0,2,Check-Out,4/8/2015,Anthony Wise,Wise_Anthony@comcast.net,209-205-5552,************7622,0
Resort Hotel,0,0,2015,8,32,4,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,149.0,0,Transient,172.0,0,0,Check-Out,5/8/2015,Kelly Garrett,Kelly.Garrett11@protonmail.com,664-072-7155,************8457,1
Resort Hotel,1,36,2015,8,32,4,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,149.0,0,Transient,221.0,0,0,Canceled,29/07/15,Stephen Sutton,Stephen_S13@att.com,761-575-7953,************9389,3
Resort Hotel,1,61,2015,8,32,4,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,153.0,0,0,Canceled,6/7/2015,Matthew Murphy,MMurphy@xfinity.com,466-881-4950,************2689,3
Resort Hotel,0,13,2015,8,32,4,0,4,2,0,1,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,240.0,149.0,0,Transient-Party,230.5,0,2,Check-Out,8/8/2015,Jeffrey Woods,Jeffrey_W@zoho.com,340-507-6937,************3124,4
Resort Hotel,0,13,2015,8,32,4,0,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,240.0,149.0,0,Transient-Party,230.5,1,2,Check-Out,8/8/2015,John Davis,John_Davis@gmail.com,888-106-4448,************1458,4
Resort Hotel,1,15,2015,8,32,4,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,211.0,0,1,Canceled,21/07/15,Jeffrey King,Jeffrey_K@gmail.com,952-422-4705,************6113,4
Resort Hotel,0,14,2015,8,32,4,0,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,149.0,0,Transient,241.0,0,2,Check-Out,9/8/2015,Megan Jefferson,Megan.J@yahoo.com,826-524-4328,************2124,5
Resort Hotel,1,13,2015,8,32,4,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,211.0,0,1,Canceled,25/07/15,Larry Irwin,Irwin.Larry@gmail.com,242-547-9960,************5530,6
Resort Hotel,0,140,2015,8,32,4,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,149.0,0,Transient-Party,90.95,1,0,Check-Out,11/8/2015,Carla Smith,Carla_S99@verizon.com,322-126-3086,************4741,7
Resort Hotel,0,6,2015,8,32,4,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,188.29,0,2,Check-Out,11/8/2015,Heather Hebert,Hebert.Heather@zoho.com,132-055-9757,************4508,7
Resort Hotel,0,140,2015,8,32,4,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,149.0,0,Transient-Party,90.95,0,0,Check-Out,11/8/2015,Jerome Martinez,Martinez_Jerome@yandex.com,743-798-6199,************5397,7
Resort Hotel,0,81,2015,8,32,4,2,8,2,0,0,HB,RUS,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,149.0,0,Transient,187.8,0,1,Check-Out,14/08/15,Christopher Graham,Graham_Christopher@outlook.com,255-177-2629,************5486,10
Resort Hotel,0,1,2015,8,32,5,0,0,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,0,No Deposit,240.0,149.0,0,Transient,0.0,0,2,Check-Out,5/8/2015,Tammy Howard,TammyHoward@outlook.com,292-792-7993,************8909,0
Resort Hotel,0,65,2015,8,32,5,0,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,261.0,149.0,0,Transient,0.0,0,0,Check-Out,5/8/2015,Kelly Flores,Kelly_Flores27@yandex.com,512-224-1701,************4592,0
Resort Hotel,1,0,2015,8,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,240.0,149.0,0,Transient,172.0,0,1,Canceled,5/8/2015,Brandon Chandler,Chandler_Brandon@att.com,840-988-1633,************5534,1
Resort Hotel,0,2,2015,8,32,5,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,149.0,0,Transient,171.9,0,0,Check-Out,6/8/2015,Mark Thornton,Thornton.Mark23@yandex.com,795-852-5506,************9887,1
Resort Hotel,0,0,2015,8,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,L,F,0,No Deposit,240.0,149.0,0,Transient,200.0,0,0,Check-Out,6/8/2015,Justin Potter,Justin.P@mail.com,283-678-0443,************4806,1
Resort Hotel,1,114,2015,8,32,5,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,149.4,0,0,Canceled,4/7/2015,Benjamin Martinez,Benjamin_Martinez@gmail.com,208-765-8816,************2194,3
Resort Hotel,1,111,2015,8,32,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,149.0,0,Transient,154.0,0,1,Canceled,15/06/15,Carol Yates,Yates_Carol@verizon.com,263-807-2945,************9877,4
Resort Hotel,0,44,2015,8,32,5,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,148.25,1,0,Check-Out,9/8/2015,Joseph Figueroa,Joseph_F@yandex.com,314-617-1446,************7120,4
Resort Hotel,0,139,2015,8,32,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,172.0,0,1,Check-Out,9/8/2015,Benjamin Castro,Castro_Benjamin@aol.com,169-706-2095,************4080,4
Resort Hotel,1,57,2015,8,32,5,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,183.0,0,0,Canceled,23/07/15,Glenn Bruce,Glenn.B@yahoo.com,238-716-1253,************3927,5
Resort Hotel,1,16,2015,8,32,5,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,242.6,0,1,Canceled,22/07/15,Samantha Taylor,Taylor.Samantha@zoho.com,683-725-0964,************5138,5
Resort Hotel,0,139,2015,8,32,5,0,4,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,149.0,0,Transient,172.0,0,2,Check-Out,9/8/2015,Mary Lawson,Lawson_Mary@outlook.com,299-828-9843,************2220,4
Resort Hotel,0,84,2015,8,32,5,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,149.0,0,Transient,168.71,0,3,Check-Out,12/8/2015,Ryan Gibson,RGibson92@att.com,768-298-6720,************4232,7
Resort Hotel,1,117,2015,8,32,5,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,166.0,0,0,Canceled,22/04/15,Amy Reed,Reed_Amy@yahoo.com,128-389-2637,************9653,8
Resort Hotel,1,69,2015,8,32,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,146.0,149.0,0,Transient,112.0,0,0,Canceled,5/6/2015,Luis Cole,Cole_Luis12@gmail.com,177-613-0266,************3464,1
Resort Hotel,0,2,2015,8,32,6,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,172.0,0,0,Check-Out,7/8/2015,Cheyenne Price,Cheyenne_P24@yahoo.com,893-724-0495,************3251,1
Resort Hotel,1,118,2015,8,32,6,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,120.6,0,0,Canceled,20/05/15,Rebecca Ward,Rebecca.W81@zoho.com,514-197-0819,************4023,3
Resort Hotel,0,129,2015,8,32,6,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,240.0,149.0,0,Transient-Party,126.0,0,1,Check-Out,9/8/2015,Paul Gutierrez,Paul_Gutierrez34@comcast.net,340-913-0803,************4343,3
Resort Hotel,0,9,2015,8,32,6,0,3,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,C,2,No Deposit,240.0,149.0,0,Transient,268.0,1,1,Check-Out,9/8/2015,David Riley,David.Riley@protonmail.com,434-955-2432,************7223,3
Resort Hotel,0,52,2015,8,32,6,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,149.0,0,Transient,173.0,0,0,Check-Out,10/8/2015,Kellie Yates,KellieYates@verizon.com,468-173-0781,************8891,4
Resort Hotel,0,65,2015,8,32,6,2,3,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,142.0,149.0,0,Transient,149.2,0,0,Check-Out,11/8/2015,Barry Hill,BHill@hotmail.com,486-928-1643,************7020,5
Resort Hotel,0,7,2015,8,32,6,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,149.0,0,Transient,217.2,1,4,Check-Out,11/8/2015,Alexandria Lindsey,Lindsey_Alexandria14@gmail.com,648-279-8407,************3044,5
Resort Hotel,1,28,2015,8,32,6,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,149.0,0,Transient,239.3,0,1,Canceled,21/07/15,Robert Bowers,Robert.B@aol.com,649-488-9376,************1781,4
Resort Hotel,0,3,2015,8,32,6,2,4,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,181.5,0,3,Check-Out,12/8/2015,Matthew Perry,Perry.Matthew17@hotmail.com,757-976-7843,************4089,6
Resort Hotel,0,87,2015,8,32,6,2,6,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,149.0,0,Transient,154.0,0,2,Check-Out,14/08/15,Christopher Zhang,CZhang61@outlook.com,266-076-1903,************7808,8
Resort Hotel,0,51,2015,8,32,6,2,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,173.0,0,0,Check-Out,14/08/15,Nancy Vasquez,Nancy_Vasquez55@verizon.com,751-318-4701,************3265,8
Resort Hotel,0,136,2015,8,32,6,2,8,3,1,0,BB,IRL,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,149.0,0,Transient,181.9,0,3,Check-Out,16/08/15,Jason Meyer,JasonMeyer@protonmail.com,693-367-9537,************3488,10
Resort Hotel,0,4,2015,8,32,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,I,0,No Deposit,240.0,149.0,0,Transient,0.0,0,2,Check-Out,7/8/2015,Anthony James,Anthony_J@comcast.net,964-190-7428,************6865,0
Resort Hotel,0,1,2015,8,32,7,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,240.0,144.0,0,Transient,114.0,0,0,Check-Out,8/8/2015,Scott Mccoy,Scott.Mccoy@mail.com,350-605-2526,************5258,1
Resort Hotel,1,49,2015,8,32,7,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,149.0,0,Transient,267.0,0,0,Canceled,22/06/15,Christine Turner,CTurner91@aol.com,416-405-3761,************3463,2
Resort Hotel,0,4,2015,8,32,7,0,2,2,1,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,149.0,0,Transient,226.0,0,4,Check-Out,9/8/2015,Jessica Anderson,Anderson.Jessica@outlook.com,297-735-3046,************5445,2
Resort Hotel,1,45,2015,8,32,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,173.0,0,0,Canceled,27/07/15,Natalie Jimenez,NJimenez@yahoo.com,432-862-9407,************5782,2
Resort Hotel,0,6,2015,8,32,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,149.0,0,Transient,211.0,0,1,Check-Out,9/8/2015,Mrs. Brittney Sanders,Mrs._S@comcast.net,169-434-7331,************8917,2
Resort Hotel,0,4,2015,8,32,7,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,149.0,0,Transient,191.0,0,3,Check-Out,9/8/2015,Jason Anderson,Jason_Anderson17@yandex.com,862-842-7304,************9555,2
Resort Hotel,1,53,2015,8,32,7,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,173.0,0,0,Canceled,22/06/15,Justin Richardson,Justin.R@mail.com,462-157-9724,************2442,3
Resort Hotel,0,52,2015,8,32,7,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,250.0,149.0,0,Transient,173.0,0,1,Check-Out,10/8/2015,Kerri Ellis,KerriEllis40@yahoo.com,212-112-4967,************4088,3
Resort Hotel,1,4,2015,8,32,7,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,149.0,0,Transient,277.5,0,2,Canceled,4/8/2015,Jeffrey Martinez,Jeffrey_Martinez@zoho.com,841-235-6424,************6965,4
Resort Hotel,0,98,2015,8,32,7,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,149.0,0,Transient,134.0,0,2,Check-Out,11/8/2015,Barbara Thomas,Thomas.Barbara77@comcast.net,129-318-9391,************6450,4
Resort Hotel,1,46,2015,8,32,7,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,153.0,0,0,Canceled,14/07/15,Mercedes Ellis,Mercedes.Ellis@yahoo.com,341-558-8479,************7309,4
Resort Hotel,1,122,2015,8,32,7,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,186.0,0,1,Canceled,13/04/15,Dustin Williams,Williams_Dustin26@comcast.net,650-507-9645,************1929,4
Resort Hotel,0,83,2015,8,32,7,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,149.0,0,Transient-Party,107.2,0,2,Check-Out,11/8/2015,Emma Jones,Emma.J@att.com,839-634-7620,************7084,4
